ds,y,crop,market
2025-10-20,2395.18,rice,patna
2025-10-21,2500.1,rice,patna
2025-10-22,2507.83,rice,patna
2025-10-23,2461.37,rice,patna
2025-10-24,2559.85,rice,patna
2025-10-25,2587.88,rice,patna
2025-10-26,2719.5,rice,patna
2025-10-27,2695.83,rice,patna
2025-10-28,2669.91,rice,patna
2025-10-29,2701.32,rice,patna
2025-10-30,2703.46,rice,patna
2025-10-31,2697.81,rice,patna
2025-11-01,2651.68,rice,patna
2025-11-02,2699.44,rice,patna
2025-11-03,2657.8,rice,patna
2025-11-04,2616.18,rice,patna
2025-11-05,2694.91,rice,patna
2025-11-06,2666.76,rice,patna
2025-11-07,2523.06,rice,patna
2025-11-08,2589.43,rice,patna
2025-11-09,2625.74,rice,patna
2025-11-10,2605.16,rice,patna
2025-11-11,2581.5,rice,patna
2025-11-12,2508.69,rice,patna
2025-11-13,2445.71,rice,patna
2025-11-14,2423.08,rice,patna
2025-11-15,2497.48,rice,patna
2025-11-16,2500.83,rice,patna
2025-11-17,2557.81,rice,patna
2025-11-18,2559.89,rice,patna
2025-11-19,2509.37,rice,patna
2025-11-20,2469.62,rice,patna
2025-11-21,2545.19,rice,patna
2025-11-22,2601.64,rice,patna
2025-11-23,2606.65,rice,patna
2025-11-24,2613.99,rice,patna
2025-11-25,2686.45,rice,patna
2025-11-26,2669.23,rice,patna
2025-11-27,2683.41,rice,patna
2025-11-28,2751.81,rice,patna
2025-11-29,2724.31,rice,patna
2025-11-30,2766.13,rice,patna
2025-12-01,2768.3,rice,patna
2025-12-02,2685.47,rice,patna
2025-12-03,2711.07,rice,patna
2025-12-04,2801.03,rice,patna
2025-12-05,2638.18,rice,patna
2025-12-06,2562.42,rice,patna
2025-12-07,2550.8,rice,patna
2025-12-08,2627.93,rice,patna
2025-12-09,2601.1,rice,patna
2025-12-10,2567.13,rice,patna
2025-12-11,2616.82,rice,patna
2025-12-12,2382.76,rice,patna
2025-12-13,2535.43,rice,patna
2025-12-14,2588.28,rice,patna
2025-12-15,2434.47,rice,patna
2025-12-16,2475.3,rice,patna
2025-12-17,2460.06,rice,patna
2025-12-18,2462.9,rice,patna
2025-12-19,2509.63,rice,patna
2025-12-20,2625.74,rice,patna
2025-12-21,2671.22,rice,patna
2025-12-22,2576.88,rice,patna
2025-12-23,2726.45,rice,patna
2025-12-24,2649.89,rice,patna
2025-12-25,2769.41,rice,patna
2025-12-26,2690.48,rice,patna
2025-12-27,2722.08,rice,patna
2025-12-28,2749.95,rice,patna
2025-12-29,2914.7,rice,patna
2025-12-30,2791.23,rice,patna
2025-12-31,2704.36,rice,patna
2026-01-01,2789.69,rice,patna
2026-01-02,2704.18,rice,patna
2026-01-03,2679.86,rice,patna
2026-01-04,2735.21,rice,patna
2026-01-05,2662.0,rice,patna
2026-01-06,2648.3,rice,patna
2026-01-07,2605.2,rice,patna
2026-01-08,2594.35,rice,patna
2026-01-09,2571.75,rice,patna
2026-01-10,2416.65,rice,patna
2026-01-11,2537.94,rice,patna
2026-01-12,2429.54,rice,patna
2026-01-13,2391.36,rice,patna
2026-01-14,2459.98,rice,patna
2026-01-15,2465.91,rice,patna
2026-01-16,2426.86,rice,patna
2026-01-17,2519.78,rice,patna
2026-01-18,2414.21,rice,patna
2026-01-19,2483.77,rice,patna
2026-01-20,2495.41,rice,patna
2026-01-21,2548.71,rice,patna
2026-01-22,2591.45,rice,patna
2026-01-23,2545.48,rice,patna
2026-01-24,2664.32,rice,patna
2026-01-25,2649.18,rice,patna
2026-01-26,2559.51,rice,patna
2026-01-27,2569.44,rice,patna
2026-01-28,2685.12,rice,patna
2026-01-29,2676.84,rice,patna
2026-01-30,2680.82,rice,patna
2026-01-31,2676.8,rice,patna
2026-02-01,2677.14,rice,patna
2026-02-02,2698.29,rice,patna
2026-02-03,2562.25,rice,patna
2026-02-04,2532.72,rice,patna
2026-02-05,2508.53,rice,patna
2026-02-06,2554.82,rice,patna
2026-02-07,2577.65,rice,patna
2026-02-08,2456.85,rice,patna
2026-02-09,2316.67,rice,patna
2026-02-10,2337.54,rice,patna
2026-02-11,2366.64,rice,patna
2026-02-12,2367.88,rice,patna
2026-02-13,2367.57,rice,patna
2026-02-14,2389.27,rice,patna
2026-02-15,2372.74,rice,patna
2026-02-16,2455.72,rice,patna
2026-02-17,2373.86,rice,patna
2026-02-18,2380.84,rice,patna
2026-02-19,2475.17,rice,patna
2026-02-20,2387.22,rice,patna
2023-09-05,2285.43,rice,pune
2023-09-06,2300.46,rice,pune
2023-09-07,2316.35,rice,pune
2023-09-08,2439.14,rice,pune
2023-09-09,2341.55,rice,pune
2023-09-10,2508.84,rice,pune
2023-09-11,2397.96,rice,pune
2023-09-12,2349.54,rice,pune
2023-09-13,2427.39,rice,pune
2023-09-14,2362.46,rice,pune
2023-09-15,2373.0,rice,pune
2023-09-16,2423.94,rice,pune
2023-09-17,2416.19,rice,pune
2023-09-18,2331.59,rice,pune
2023-09-19,2397.97,rice,pune
2023-09-20,2383.98,rice,pune
2023-09-21,2375.96,rice,pune
2023-09-22,2303.89,rice,pune
2023-09-23,2329.86,rice,pune
2023-09-24,2134.85,rice,pune
2023-09-25,2208.44,rice,pune
2023-09-26,2170.76,rice,pune
2023-09-27,2222.91,rice,pune
2023-09-28,2188.47,rice,pune
2023-09-29,2219.92,rice,pune
2023-09-30,2347.13,rice,pune
2023-10-01,2253.71,rice,pune
2023-10-02,2309.44,rice,pune
2023-10-03,2300.86,rice,pune
2023-10-04,2347.03,rice,pune
2023-10-05,2373.59,rice,pune
2023-10-06,2428.27,rice,pune
2023-10-07,2496.85,rice,pune
2023-10-08,2550.17,rice,pune
2023-10-09,2500.02,rice,pune
2023-10-10,2534.6,rice,pune
2023-10-11,2453.1,rice,pune
2023-10-12,2520.35,rice,pune
2023-10-13,2580.0,rice,pune
2023-10-14,2573.32,rice,pune
2023-10-15,2529.31,rice,pune
2023-10-16,2553.44,rice,pune
2023-10-17,2514.43,rice,pune
2023-10-18,2532.83,rice,pune
2023-10-19,2459.75,rice,pune
2023-10-20,2400.08,rice,pune
2023-10-21,2413.87,rice,pune
2023-10-22,2211.12,rice,pune
2023-10-23,2372.53,rice,pune
2023-10-24,2133.27,rice,pune
2023-10-25,2225.79,rice,pune
2023-10-26,2336.94,rice,pune
2023-10-27,2335.24,rice,pune
2023-10-28,2247.52,rice,pune
2023-10-29,2280.37,rice,pune
2023-10-30,2408.35,rice,pune
2023-10-31,2324.66,rice,pune
2023-11-01,2497.13,rice,pune
2023-11-02,2399.44,rice,pune
2023-11-03,2450.03,rice,pune
2023-11-04,2545.68,rice,pune
2023-11-05,2493.08,rice,pune
2023-11-06,2458.63,rice,pune
2023-11-07,2533.24,rice,pune
2023-11-08,2559.45,rice,pune
2023-11-09,2504.2,rice,pune
2023-11-10,2578.07,rice,pune
2023-11-11,2558.74,rice,pune
2023-11-12,2652.12,rice,pune
2023-11-13,2599.2,rice,pune
2023-11-14,2572.3,rice,pune
2023-11-15,2567.59,rice,pune
2023-11-16,2567.0,rice,pune
2023-11-17,2566.56,rice,pune
2023-11-18,2453.19,rice,pune
2023-11-19,2425.19,rice,pune
2023-11-20,2517.48,rice,pune
2023-11-21,2409.41,rice,pune
2023-11-22,2331.78,rice,pune
2023-11-23,2415.02,rice,pune
2023-11-24,2401.16,rice,pune
2023-11-25,2281.42,rice,pune
2023-11-26,2373.5,rice,pune
2023-11-27,2402.21,rice,pune
2023-11-28,2388.8,rice,pune
2023-11-29,2414.77,rice,pune
2023-11-30,2319.44,rice,pune
2023-12-01,2435.71,rice,pune
2023-12-02,2424.97,rice,pune
2023-12-03,2441.42,rice,pune
2023-12-04,2543.33,rice,pune
2023-12-05,2604.24,rice,pune
2023-12-06,2647.75,rice,pune
2023-12-07,2645.19,rice,pune
2023-12-08,2587.25,rice,pune
2023-12-09,2628.82,rice,pune
2023-12-10,2662.74,rice,pune
2023-12-11,2632.92,rice,pune
2023-12-12,2633.43,rice,pune
2023-12-13,2665.82,rice,pune
2023-12-14,2606.06,rice,pune
2023-12-15,2553.04,rice,pune
2023-12-16,2549.9,rice,pune
2023-12-17,2583.71,rice,pune
2023-12-18,2522.8,rice,pune
2023-12-19,2513.89,rice,pune
2023-12-20,2504.51,rice,pune
2023-12-21,2420.65,rice,pune
2023-12-22,2458.73,rice,pune
2023-12-23,2417.11,rice,pune
2023-12-24,2311.67,rice,pune
2023-12-25,2447.09,rice,pune
2023-12-26,2333.75,rice,pune
2023-12-27,2269.38,rice,pune
2023-12-28,2307.64,rice,pune
2023-12-29,2319.03,rice,pune
2023-12-30,2392.98,rice,pune
2023-12-31,2394.15,rice,pune
2024-01-01,2413.07,rice,pune
2024-01-02,2490.32,rice,pune
2024-01-03,2500.7,rice,pune
2024-01-04,2525.1,rice,pune
2024-01-05,2554.74,rice,pune
2024-01-06,2588.21,rice,pune
2024-01-07,2457.12,rice,pune
2024-01-08,2567.47,rice,pune
2024-01-09,2477.1,rice,pune
2024-01-10,2603.03,rice,pune
2024-01-11,2599.13,rice,pune
2024-01-12,2649.53,rice,pune
2024-01-13,2644.53,rice,pune
2024-01-14,2572.59,rice,pune
2024-01-15,2511.87,rice,pune
2024-01-16,2540.64,rice,pune
2024-01-17,2457.14,rice,pune
2024-01-18,2457.08,rice,pune
2024-01-19,2482.34,rice,pune
2024-01-20,2369.51,rice,pune
2024-01-21,2418.86,rice,pune
2024-01-22,2389.45,rice,pune
2024-01-23,2281.52,rice,pune
2024-01-24,2374.31,rice,pune
2024-01-25,2351.24,rice,pune
2024-01-26,2316.12,rice,pune
2024-01-27,2271.89,rice,pune
2024-01-28,2275.24,rice,pune
2024-01-29,2306.48,rice,pune
2024-01-30,2383.64,rice,pune
2024-01-31,2322.28,rice,pune
2024-02-01,2422.23,rice,pune
2024-02-02,2354.35,rice,pune
2024-02-03,2435.87,rice,pune
2024-02-04,2476.35,rice,pune
2024-02-05,2625.7,rice,pune
2024-02-06,2432.99,rice,pune
2024-02-07,2602.98,rice,pune
2024-02-08,2538.58,rice,pune
2024-02-09,2555.85,rice,pune
2024-02-10,2536.97,rice,pune
2024-02-11,2546.47,rice,pune
2024-02-12,2499.67,rice,pune
2024-02-13,2569.27,rice,pune
2024-02-14,2441.13,rice,pune
2024-02-15,2502.08,rice,pune
2024-02-16,2375.61,rice,pune
2024-02-17,2377.78,rice,pune
2024-02-18,2292.16,rice,pune
2024-02-19,2347.33,rice,pune
2024-02-20,2375.27,rice,pune
2024-02-21,2268.35,rice,pune
2024-02-22,2242.79,rice,pune
2024-02-23,2178.24,rice,pune
2024-02-24,2218.25,rice,pune
2024-02-25,2140.22,rice,pune
2024-02-26,2180.21,rice,pune
2024-02-27,2250.89,rice,pune
2024-02-28,2323.87,rice,pune
2024-02-29,2422.95,rice,pune
2024-03-01,2256.64,rice,pune
2024-03-02,2390.61,rice,pune
2024-03-03,2349.01,rice,pune
2024-03-04,2351.22,rice,pune
2024-03-05,2406.09,rice,pune
2024-03-06,2406.15,rice,pune
2024-03-07,2425.92,rice,pune
2024-03-08,2410.27,rice,pune
2024-03-09,2363.8,rice,pune
2024-03-10,2358.36,rice,pune
2024-03-11,2476.11,rice,pune
2024-03-12,2416.24,rice,pune
2024-03-13,2384.55,rice,pune
2024-03-14,2398.77,rice,pune
2024-03-15,2418.77,rice,pune
2024-03-16,2358.39,rice,pune
2024-03-17,2283.51,rice,pune
2024-03-18,2356.99,rice,pune
2024-03-19,2346.37,rice,pune
2024-03-20,2257.87,rice,pune
2024-03-21,2257.71,rice,pune
2024-03-22,2249.3,rice,pune
2024-03-23,2224.23,rice,pune
2024-03-24,2181.87,rice,pune
2024-03-25,2172.44,rice,pune
2024-03-26,2165.22,rice,pune
2024-03-27,2079.07,rice,pune
2024-03-28,2186.16,rice,pune
2024-03-29,2086.2,rice,pune
2024-03-30,2134.46,rice,pune
2024-03-31,2270.62,rice,pune
2024-04-01,2268.23,rice,pune
2024-04-02,2328.13,rice,pune
2024-04-03,2255.7,rice,pune
2024-04-04,2230.45,rice,pune
2024-04-05,2301.49,rice,pune
2024-04-06,2337.91,rice,pune
2024-04-07,2350.03,rice,pune
2024-04-08,2416.54,rice,pune
2024-04-09,2337.45,rice,pune
2024-04-10,2374.2,rice,pune
2024-04-11,2292.36,rice,pune
2024-04-12,2358.03,rice,pune
2024-04-13,2315.07,rice,pune
2024-04-14,2251.12,rice,pune
2024-04-15,2253.54,rice,pune
2024-04-16,2228.27,rice,pune
2024-04-17,2194.28,rice,pune
2024-04-18,2277.34,rice,pune
2024-04-19,2146.5,rice,pune
2024-04-20,2112.86,rice,pune
2024-04-21,1988.65,rice,pune
2024-04-22,2036.82,rice,pune
2024-04-23,2058.5,rice,pune
2024-04-24,2027.66,rice,pune
2024-04-25,2139.48,rice,pune
2024-04-26,2058.21,rice,pune
2024-04-27,2147.4,rice,pune
2024-04-28,2094.15,rice,pune
2024-04-29,2111.29,rice,pune
2024-04-30,2126.23,rice,pune
2024-05-01,2155.56,rice,pune
2024-05-02,2275.35,rice,pune
2024-05-03,2078.75,rice,pune
2024-05-04,2120.63,rice,pune
2024-05-05,2222.96,rice,pune
2024-05-06,2272.47,rice,pune
2024-05-07,2324.29,rice,pune
2024-05-08,2322.15,rice,pune
2024-05-09,2279.44,rice,pune
2024-05-10,2355.46,rice,pune
2024-05-11,2349.33,rice,pune
2024-05-12,2290.69,rice,pune
2024-05-13,2316.55,rice,pune
2024-05-14,2257.46,rice,pune
2024-05-15,2187.17,rice,pune
2024-05-16,2229.76,rice,pune
2024-05-17,2169.66,rice,pune
2024-05-18,2135.91,rice,pune
2024-05-19,2190.34,rice,pune
2024-05-20,1950.4,rice,pune
2024-05-21,1986.48,rice,pune
2024-05-22,1982.7,rice,pune
2024-05-23,2016.53,rice,pune
2024-05-24,2016.49,rice,pune
2024-05-25,1947.27,rice,pune
2024-05-26,1981.39,rice,pune
2024-05-27,1999.08,rice,pune
2024-05-28,2197.43,rice,pune
2024-05-29,2181.48,rice,pune
2024-05-30,2083.26,rice,pune
2024-05-31,2111.79,rice,pune
2024-06-01,2095.71,rice,pune
2024-06-02,2081.16,rice,pune
2024-06-03,2205.74,rice,pune
2024-06-04,2181.1,rice,pune
2024-06-05,2251.84,rice,pune
2024-06-06,2184.87,rice,pune
2024-06-07,2242.48,rice,pune
2024-06-08,2298.73,rice,pune
2024-06-09,2311.26,rice,pune
2024-06-10,2309.06,rice,pune
2024-06-11,2203.11,rice,pune
2024-06-12,2307.52,rice,pune
2024-06-13,2197.11,rice,pune
2024-06-14,2253.26,rice,pune
2024-06-15,2192.95,rice,pune
2024-06-16,2091.79,rice,pune
2024-06-17,2124.11,rice,pune
2024-06-18,2136.85,rice,pune
2024-06-19,2128.09,rice,pune
2024-06-20,2067.64,rice,pune
2024-06-21,2144.94,rice,pune
2024-06-22,2106.38,rice,pune
2024-06-23,2032.58,rice,pune
2024-06-24,2089.4,rice,pune
2024-06-25,2161.65,rice,pune
2024-06-26,2175.73,rice,pune
2024-06-27,2017.94,rice,pune
2024-06-28,2056.38,rice,pune
2024-06-29,2214.27,rice,pune
2024-06-30,2102.01,rice,pune
2024-07-01,2116.33,rice,pune
2024-07-02,2191.24,rice,pune
2024-07-03,2268.87,rice,pune
2024-07-04,2265.65,rice,pune
2024-07-05,2257.74,rice,pune
2024-07-06,2274.5,rice,pune
2024-07-07,2285.6,rice,pune
2024-07-08,2284.24,rice,pune
2024-07-09,2460.34,rice,pune
2024-07-10,2347.86,rice,pune
2024-07-11,2371.55,rice,pune
2024-07-12,2282.29,rice,pune
2024-07-13,2281.2,rice,pune
2024-07-14,2231.12,rice,pune
2024-07-15,2101.2,rice,pune
2024-07-16,2146.8,rice,pune
2024-07-17,2098.59,rice,pune
2024-07-18,2051.25,rice,pune
2024-07-19,2088.41,rice,pune
2024-07-20,2209.58,rice,pune
2024-07-21,2121.08,rice,pune
2024-07-22,2186.28,rice,pune
2024-07-23,2135.13,rice,pune
2024-07-24,2158.48,rice,pune
2024-07-25,2074.49,rice,pune
2024-07-26,2166.9,rice,pune
2024-07-27,2197.16,rice,pune
2024-07-28,2148.63,rice,pune
2024-07-29,2237.75,rice,pune
2024-07-30,2267.1,rice,pune
2024-07-31,2235.93,rice,pune
2024-08-01,2234.64,rice,pune
2024-08-02,2260.35,rice,pune
2024-08-03,2357.04,rice,pune
2024-08-04,2393.76,rice,pune
2024-08-05,2351.49,rice,pune
2024-08-06,2410.95,rice,pune
2024-08-07,2449.91,rice,pune
2024-08-08,2455.94,rice,pune
2024-08-09,2505.09,rice,pune
2024-08-10,2482.38,rice,pune
2024-08-11,2344.59,rice,pune
2024-08-12,2475.58,rice,pune
2024-08-13,2333.78,rice,pune
2024-08-14,2398.16,rice,pune
2024-08-15,2320.98,rice,pune
2024-08-16,2271.15,rice,pune
2024-08-17,2172.17,rice,pune
2024-08-18,2242.26,rice,pune
2024-08-19,2149.38,rice,pune
2024-08-20,2276.05,rice,pune
2024-08-21,2298.9,rice,pune
2024-08-22,2169.7,rice,pune
2024-08-23,2233.85,rice,pune
2024-08-24,2186.72,rice,pune
2024-08-25,2206.84,rice,pune
2024-08-26,2303.73,rice,pune
2024-08-27,2282.96,rice,pune
2024-08-28,2408.06,rice,pune
2024-08-29,2315.48,rice,pune
2024-08-30,2427.77,rice,pune
2024-08-31,2408.98,rice,pune
2024-09-01,2477.02,rice,pune
2024-09-02,2435.98,rice,pune
2024-09-03,2481.84,rice,pune
2024-09-04,2497.98,rice,pune
2024-09-05,2473.2,rice,pune
2024-09-06,2565.04,rice,pune
2024-09-07,2568.18,rice,pune
2024-09-08,2563.19,rice,pune
2024-09-09,2607.81,rice,pune
2024-09-10,2590.79,rice,pune
2024-09-11,2474.03,rice,pune
2024-09-12,2495.4,rice,pune
2024-09-13,2418.49,rice,pune
2024-09-14,2430.79,rice,pune
2024-09-15,2373.23,rice,pune
2024-09-16,2473.2,rice,pune
2024-09-17,2384.28,rice,pune
2024-09-18,2335.78,rice,pune
2024-09-19,2401.14,rice,pune
2024-09-20,2208.72,rice,pune
2024-09-21,2215.33,rice,pune
2024-09-22,2373.52,rice,pune
2024-09-23,2342.34,rice,pune
2024-09-24,2367.45,rice,pune
2024-09-25,2300.27,rice,pune
2024-09-26,2395.7,rice,pune
2024-09-27,2534.25,rice,pune
2024-09-28,2498.75,rice,pune
2024-09-29,2493.27,rice,pune
2024-09-30,2490.29,rice,pune
2024-10-01,2522.02,rice,pune
2024-10-02,2453.57,rice,pune
2024-10-03,2608.43,rice,pune
2024-10-04,2660.09,rice,pune
2024-10-05,2541.31,rice,pune
2024-10-06,2600.54,rice,pune
2024-10-07,2576.53,rice,pune
2024-10-08,2584.68,rice,pune
2024-10-09,2632.87,rice,pune
2024-10-10,2502.48,rice,pune
2024-10-11,2633.84,rice,pune
2024-10-12,2621.08,rice,pune
2024-10-13,2543.03,rice,pune
2024-10-14,2396.4,rice,pune
2024-10-15,2453.99,rice,pune
2024-10-16,2553.71,rice,pune
2024-10-17,2312.49,rice,pune
2024-10-18,2428.84,rice,pune
2024-10-19,2369.91,rice,pune
2024-10-20,2470.8,rice,pune
2024-10-21,2386.51,rice,pune
2024-10-22,2448.56,rice,pune
2024-10-23,2465.76,rice,pune
2024-10-24,2549.32,rice,pune
2024-10-25,2455.71,rice,pune
2024-10-26,2510.28,rice,pune
2024-10-27,2433.94,rice,pune
2024-10-28,2609.37,rice,pune
2024-10-29,2531.48,rice,pune
2024-10-30,2571.83,rice,pune
2024-10-31,2629.59,rice,pune
2024-11-01,2570.63,rice,pune
2024-11-02,2691.55,rice,pune
2024-11-03,2750.3,rice,pune
2024-11-04,2726.34,rice,pune
2024-11-05,2630.53,rice,pune
2024-11-06,2713.09,rice,pune
2024-11-07,2757.0,rice,pune
2024-11-08,2603.72,rice,pune
2024-11-09,2633.75,rice,pune
2024-11-10,2722.65,rice,pune
2024-11-11,2667.48,rice,pune
2024-11-12,2651.1,rice,pune
2024-11-13,2705.29,rice,pune
2024-11-14,2603.31,rice,pune
2024-11-15,2589.38,rice,pune
2024-11-16,2680.19,rice,pune
2024-11-17,2500.53,rice,pune
2024-11-18,2453.76,rice,pune
2024-11-19,2511.39,rice,pune
2024-11-20,2507.57,rice,pune
2024-11-21,2455.61,rice,pune
2024-11-22,2434.55,rice,pune
2024-11-23,2630.47,rice,pune
2024-11-24,2538.36,rice,pune
2024-11-25,2501.23,rice,pune
2024-11-26,2616.29,rice,pune
2024-11-27,2586.56,rice,pune
2024-11-28,2606.44,rice,pune
2024-11-29,2678.99,rice,pune
2024-11-30,2603.49,rice,pune
2024-12-01,2718.04,rice,pune
2024-12-02,2824.57,rice,pune
2024-12-03,2761.43,rice,pune
2024-12-04,2726.54,rice,pune
2024-12-05,2725.33,rice,pune
2024-12-06,2730.93,rice,pune
2024-12-07,2734.1,rice,pune
2024-12-08,2716.39,rice,pune
2024-12-09,2771.69,rice,pune
2024-12-10,2605.81,rice,pune
2024-12-11,2724.99,rice,pune
2024-12-12,2630.77,rice,pune
2024-12-13,2645.22,rice,pune
2024-12-14,2535.28,rice,pune
2024-12-15,2644.23,rice,pune
2024-12-16,2615.82,rice,pune
2024-12-17,2579.52,rice,pune
2024-12-18,2427.03,rice,pune
2024-12-19,2544.4,rice,pune
2024-12-20,2514.87,rice,pune
2024-12-21,2403.72,rice,pune
2024-12-22,2495.66,rice,pune
2024-12-23,2527.39,rice,pune
2024-12-24,2553.13,rice,pune
2024-12-25,2551.66,rice,pune
2024-12-26,2580.59,rice,pune
2024-12-27,2670.53,rice,pune
2024-12-28,2682.95,rice,pune
2024-12-29,2483.81,rice,pune
2024-12-30,2648.79,rice,pune
2024-12-31,2679.57,rice,pune
2025-01-01,2611.25,rice,pune
2025-01-02,2727.52,rice,pune
2025-01-03,2800.76,rice,pune
2025-01-04,2676.61,rice,pune
2025-01-05,2753.45,rice,pune
2025-01-06,2677.47,rice,pune
2025-01-07,2678.31,rice,pune
2025-01-08,2778.99,rice,pune
2025-01-09,2646.08,rice,pune
2025-01-10,2676.14,rice,pune
2025-01-11,2520.25,rice,pune
2025-01-12,2696.81,rice,pune
2025-01-13,2598.69,rice,pune
2025-01-14,2527.81,rice,pune
2025-01-15,2544.08,rice,pune
2025-01-16,2412.75,rice,pune
2025-01-17,2537.37,rice,pune
2025-01-18,2441.43,rice,pune
2025-01-19,2440.31,rice,pune
2025-01-20,2422.38,rice,pune
2025-01-21,2420.98,rice,pune
2025-01-22,2499.99,rice,pune
2025-01-23,2489.6,rice,pune
2025-01-24,2529.3,rice,pune
2025-01-25,2514.19,rice,pune
2025-01-26,2566.4,rice,pune
2025-01-27,2539.79,rice,pune
2025-01-28,2710.07,rice,pune
2025-01-29,2524.59,rice,pune
2025-01-30,2701.23,rice,pune
2025-01-31,2724.79,rice,pune
2025-02-01,2616.11,rice,pune
2025-02-02,2794.06,rice,pune
2025-02-03,2729.24,rice,pune
2025-02-04,2725.26,rice,pune
2025-02-05,2665.06,rice,pune
2025-02-06,2637.82,rice,pune
2025-02-07,2619.55,rice,pune
2025-02-08,2629.59,rice,pune
2025-02-09,2658.86,rice,pune
2025-02-10,2563.12,rice,pune
2025-02-11,2473.16,rice,pune
2025-02-12,2538.76,rice,pune
2025-02-13,2515.36,rice,pune
2025-02-14,2474.28,rice,pune
2025-02-15,2456.17,rice,pune
2025-02-16,2381.36,rice,pune
2025-02-17,2331.16,rice,pune
2025-02-18,2325.89,rice,pune
2025-02-19,2280.72,rice,pune
2025-02-20,2386.36,rice,pune
2025-02-21,2376.78,rice,pune
2025-02-22,2370.13,rice,pune
2025-02-23,2248.93,rice,pune
2025-02-24,2363.38,rice,pune
2025-02-25,2516.43,rice,pune
2025-02-26,2442.2,rice,pune
2025-02-27,2522.54,rice,pune
2025-02-28,2449.0,rice,pune
2025-03-01,2625.07,rice,pune
2025-03-02,2555.13,rice,pune
2025-03-03,2591.89,rice,pune
2025-03-04,2711.82,rice,pune
2025-03-05,2669.86,rice,pune
2025-03-06,2566.51,rice,pune
2025-03-07,2542.0,rice,pune
2025-03-08,2542.57,rice,pune
2025-03-09,2569.46,rice,pune
2025-03-10,2512.35,rice,pune
2025-03-11,2469.78,rice,pune
2025-03-12,2543.29,rice,pune
2025-03-13,2426.22,rice,pune
2025-03-14,2528.89,rice,pune
2025-03-15,2378.5,rice,pune
2025-03-16,2445.13,rice,pune
2025-03-17,2343.36,rice,pune
2025-03-18,2357.68,rice,pune
2025-03-19,2250.8,rice,pune
2025-03-20,2235.05,rice,pune
2025-03-21,2304.31,rice,pune
2025-03-22,2336.09,rice,pune
2025-03-23,2292.04,rice,pune
2025-03-24,2232.12,rice,pune
2025-03-25,2245.34,rice,pune
2025-03-26,2262.31,rice,pune
2025-03-27,2266.56,rice,pune
2025-03-28,2393.98,rice,pune
2025-03-29,2474.04,rice,pune
2025-03-30,2434.47,rice,pune
2025-03-31,2331.64,rice,pune
2025-04-01,2462.91,rice,pune
2025-04-02,2477.7,rice,pune
2025-04-03,2610.29,rice,pune
2025-04-04,2417.84,rice,pune
2025-04-05,2473.85,rice,pune
2025-04-06,2580.9,rice,pune
2025-04-07,2498.19,rice,pune
2025-04-08,2485.89,rice,pune
2025-04-09,2438.5,rice,pune
2025-04-10,2424.32,rice,pune
2025-04-11,2420.64,rice,pune
2025-04-12,2303.9,rice,pune
2025-04-13,2367.31,rice,pune
2025-04-14,2215.31,rice,pune
2025-04-15,2283.04,rice,pune
2025-04-16,2252.34,rice,pune
2025-04-17,2190.41,rice,pune
2025-04-18,2209.81,rice,pune
2025-04-19,2169.02,rice,pune
2025-04-20,2142.2,rice,pune
2025-04-21,2185.28,rice,pune
2025-04-22,2153.04,rice,pune
2025-04-23,2245.5,rice,pune
2025-04-24,2182.75,rice,pune
2025-04-25,2306.81,rice,pune
2025-04-26,2226.66,rice,pune
2025-04-27,2285.72,rice,pune
2025-04-28,2307.79,rice,pune
2025-04-29,2439.16,rice,pune
2025-04-30,2406.32,rice,pune
2025-05-01,2395.09,rice,pune
2025-05-02,2448.58,rice,pune
2025-05-03,2314.79,rice,pune
2025-05-04,2432.5,rice,pune
2025-05-05,2543.32,rice,pune
2025-05-06,2433.73,rice,pune
2025-05-07,2417.82,rice,pune
2025-05-08,2426.99,rice,pune
2025-05-09,2424.7,rice,pune
2025-05-10,2240.89,rice,pune
2025-05-11,2231.28,rice,pune
2025-05-12,2307.3,rice,pune
2025-05-13,2228.4,rice,pune
2025-05-14,2313.09,rice,pune
2025-05-15,2199.18,rice,pune
2025-05-16,2089.09,rice,pune
2025-05-17,2109.0,rice,pune
2025-05-18,2015.74,rice,pune
2025-05-19,2147.79,rice,pune
2025-05-20,2149.71,rice,pune
2025-05-21,2141.83,rice,pune
2025-05-22,2235.08,rice,pune
